OBJECTID,Damage,Street_Number,Street_Name,Street_Type,City,Zip_Code,CAL_FIRE_Unit,County,Community,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Site_Address,Latitude,Longitude,Year_Built_Known
26913,No Damage,213.0,Desert Bloom,Unknown,Irvine,92618,ORC,Orange,Unknown,2020-10-26 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,503795.0,2013,213 DESERT BLOOM IRVINE CA 92618,33.6980241644986,-117.71077985017,1
31386,Destroyed (>50%),6656.0,Pentz,Road,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Metal,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,Wood,Non Combustible,No Fence,Unknown,<30',27548.0,1961,6656  PENTZ RD   PARADISE CA 95969,39.7772242123685,-121.578363048152,1
19734,No Damage,0.0,Unknown,Road,Napa,94558,LNU,Napa,Unknown,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1961, NAPA CA 94558,38.5449800044426,-122.152051856328,0
82486,No Damage,16.0,Sciots Tract,Unknown,Echo Lake,95721,AEU,El Dorado,Unknown,2021-08-14 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,11354.0,1961,ECHO LAKE CA 95721,38.7886607688256,-120.15344469136,0
31452,Destroyed (>50%),8168.0,Skyway,Avenue,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Fire Department,Commercial Building Single Story,Nonresidential Commercial,0.0,Asphalt,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,11-20,<30',289096.0,1983,8168  SKYWAY     PARADISE CA 95969,39.7764527890725,-121.606277909942,1
63807,Destroyed (>50%),2146.0,Vintage ,Circle,Santa Rosa,95404,LNU,Sonoma,Fountaingrove,2017-10-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Fire Resistant,Unknown,Screened,Combustible,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,491000.0,1961,2146 VINTAGE CIR SANTA ROSA CA 95404,38.48715768556,-122.708858083686,0
70691,Destroyed (>50%),20320.0,Sacramento,Unknown,Middletown,95461,LNU,Lake,Unknown,2015-09-12 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Combustible,Unknown,Unknown,Combustible,Single Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,140617.0,1961,20672 SAN JOSE AVE MIDDLETOWN CA 95461,38.7601460928279,-122.634621658051,0
124816,Destroyed (>50%),20202.0,Pacific Coast,Highway,Malibu,90265,LAC,Los Angeles,Malibu,2025-01-07 08:02:01,Unknown,Commercial Building Single Story,Nonresidential Commercial,10.0,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,322886.0,1947,"20202 PACIFIC COAST HWY, MALIBU, CA 90265",34.0370748,-118.6148051,1
96913,No Damage,20600.0,Oasis Spring Ranch,Road,Paynes Creek,96075,TGU,Tehama,Paynes Creek,2024-07-24 00:00:00,Engine Company Actions,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>50',756485.0,1961,"20600 OASIS SPRING RANCH RD, PAYNES CREEK, CA 96075",40.3901126,-121.8822082,0
49502,Destroyed (>50%),5811.0,Murphy ,Way,Malibu,90265,LAC,Los Angeles,malibu,2018-11-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unknown,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,1453500.0,1999,5811 MURPHY WAY MALIBU CA 90265,34.0367622624051,-118.785414230434,1
112633,Destroyed (>50%),2449.0,El Molino,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,40963.0,1940,"2449 EL MOLINO AVE, ALTADENA, CA 91001",34.1873895,-118.1335515,1
6834,Destroyed (>50%),60421.0,Huckleberry Hill,Lane,Lakeshore,93634,FKU,Fresno,Unknown,2020-09-04 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Unknown,Wood,No Patio Cover/Carport,No Fence,21-30,Unknown,0.0,1961, LAKESHORE CA 93634,37.2425712913702,-119.203435299956,0
36879,Destroyed (>50%),5254.0,Edgewood,Lane,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,112021.0,1984,5254  EDGEWOOD LN   PARADISE CA 95969,39.7387837898719,-121.583114055331,1
84251,No Damage,262.0,Osprey ,Loop,Chester,96020,LMU,Plumas,Lake Almanor West,2021-07-13 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,408898.0,1961,262 OSPREY LOOP CHESTER CA 96020,40.2363160967423,-121.212132959337,0
84158,No Damage,1187.0,Highway 36,Unknown,Chester,96020,LMU,Plumas,Chester,2021-07-13 00:00:00,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,,1961,1187 HIGHWAY 36 CHESTER CA 96020,40.280560409409,-121.249935212743,0
47920,Destroyed (>50%),997.0,Saxberg,Drive,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,159090.0,1979,997  SAXBERG DR   PARADISE CA 95969,39.7640312755726,-121.604480679299,1
60073,Destroyed (>50%),1163.0,Hopper ,Avenue,Santa Rosa,95403,LNU,Sonoma,Coffey Park,2017-10-08 00:00:00,Unknown,Multi Family Residence Single Story,Single Residence,Unknown,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6528059.0,1961,1163 HOPPER AVE SANTA ROSA CA 95403,38.4818765213996,-122.741466438019,0
7880,No Damage,40926.0,Cold Spring,Lane,Shaver Lake,93664,FKU,Fresno,Unknown,2020-09-04 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,167230.0,1998,40905 COLD SPRINGS LN SHAVER LAKE CA 93664,37.08588851516,-119.319747205514,1
80538,Destroyed (>50%),7058.0,Sayles Canyon ,Road,Twin Bridges,95735,AEU,El Dorado,Unknown,2021-08-14 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,17572.0,1961,Unknown,38.7998471076472,-120.109770436606,0
101412,No Damage,2065.0,E Altadena ,Drive,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,<30',1219920.0,1916,"2065 E ALTADENA DR, ALTADENA, CA 91001",34.189935,-118.108834,1
78502,No Damage,17055.0,Ball,Road,Platina,96076,TGU,Tehama,Unknown,2021-07-29 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,96900.0,1961,17055 BALL RD PLATINA CA 96076,40.2869059876928,-122.812654660706,0
97617,No Damage,31387.0,Deer Lick,Lane,Running Springs,92382,BDU,San Bernardino,Unknown,2024-09-05 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Composite,Wood,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,380613.0,1996,"31387 DEER LICK LN, RUNNING SPRINGS, CA 92382",34.2060483,-117.1185176,1
14961,No Damage,3771.0,Cantelow,Road,Vacaville,95688,LNU,Solano,Unknown,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,No Eaves,No Vents,Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,>50',430699.0,2015,3771 CANTELOW RD VACAVILLE CA 95688,38.4211747710195,-122.016030702332,1
125070,No Damage,851.0,Chattanooga ,Place,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Unknown,No Patio Cover/Carport,No Fence,Unknown,Unknown,158097.0,1952,"851 CHATTANOOGA AVE, PACIFIC PALISADES, CA 90272",34.0490083,-118.5436763,1
105253,No Damage,2688.0,Lake,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Multi Family Residence Single Story,Multiple Residence,2.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,347705.0,1960,"2688 LAKE AVE, ALTADENA, CA 91001",34.1920854,-118.1307207,1
61927,Destroyed (>50%),1940.0,Foothill,Drive,Unincorporated,Unknown,MEU,Mendocino,Redwood valley ,2017-10-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Combustible,Unknown,Unknown,Combustible,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22373.0,1961,1940 FOOTHILL DR,39.2989796681182,-123.222571923845,0
36802,Destroyed (>50%),574.0,Sunset,Drive,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,Unknown,<30',153992.0,1977,574  SUNSET DR   PARADISE CA 95969,39.7681270141576,-121.62971433407,1
43981,Destroyed (>50%),5830.0,Copeland,Road,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,<30',155000.0,1988,5830  COPELAND RD   PARADISE CA 95969,39.757804136072,-121.601671542302,1
95478,No Damage,17765.0,Ponderosa ,Way,Paynes Creek,96075,TGU,Tehama,Unknown,2024-07-24 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,29622.0,2003,"17765 PONDEROSA WAY, PAYNES CREEK, CA 96075",40.309607,-121.809631,1
69748,Destroyed (>50%),0.0,Garzas,Trail,Unincorporated,Unknown,BEU,Monterey,Unknown,2016-07-22 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Combustible,Unenclosed,Unknown,Combustible,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,CML,36.4382254577296,-121.837965206714,0
103568,No Damage,165.0,E Mira Monte,Avenue,Sierra Madre,Unknown,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Concrete,No Eaves,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>50',,1961,Unknown,34.1699363,-118.048423,0
28618,No Damage,29852.0,Silverado Canyon,Road,Unknown,Unknown,ORC,Orange,Unknown,2020-12-02 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,Unknown,42611.0,1953,29552 SILVERADO CANYON RD SILVERADO CA,33.7471038823994,-117.614874530051,1
103288,No Damage,645.0,Skyland,Drive,Sierra Madre,91024,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Enclosed,Unscreened,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,236990.0,1964,"645 SKYLAND DR, SIERRA MADRE, CA 91024",34.1726163,-118.0450714,1
41407,Destroyed (>50%),561.0,Rustic ,Lane,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,<30',53725.0,1964,561  RUSTIC LN   PARADISE CA 95969,39.7369842317005,-121.630204252768,1
47627,Destroyed (>50%),5811.0,Nielsen,Drive,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Wood,Unknown,Unknown,Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,192474.0,1976,5811  NIELSEN DR   PARADISE CA 95969,39.7578914990515,-121.586926330226,1
24416,No Damage,120.0,Greenwood,Road,Boulder Creek,95006,CZU,Santa Cruz,Unknown,2020-08-16 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,81090.0,1965,120 GREENWOOD RD BOULDER CREEK CA 95006,37.1553753569205,-122.135968506618,1
124694,Destroyed (>50%),16606.0,Merrivale,Lane,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,768982.0,1961,"16606 MERRIVALE LN, PACIFIC PALISADES, CA 90272",34.0533988,-118.5439408,1
128964,Destroyed (>50%),1284.0,Monument,Street,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1716283.0,1954,"1284 MONUMENT ST, PACIFIC PALISADES, CA 90272",34.0532732,-118.5239681,1
30810,Destroyed (>50%),1309.0,Sequoia,Court,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,154306.0,1998,1309  SEQUOIA CT   PARADISE CA 95969,39.7801410939065,-121.597518877781,1
20668,No Damage,2080.0,Green Oaks ,Way,Pescadero,94060,CZU,San Mateo,Unknown,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,57852.0,1961,2080 GREEN OAKS WAY PESCADERO CA 94060,37.1339735039467,-122.312140906979,0
107665,Destroyed (>50%),3193.0,Fair Oaks,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,0.0,Tile,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,436968.0,1961,"3193 FAIR OAKS AVE, ALTADENA, CA 91001",34.1997777,-118.1452463,0
119871,No Damage,22253.0,Pacific Coast,Highway,Malibu,90265,LAC,Los Angeles,Unknown,2025-01-08 22:27:17,Engine Company Actions,Commercial Building Multi Story,Nonresidential Commercial,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,Unknown,Unknown,110441.0,1951,"22253 PACIFIC COAST HWY, MALIBU, CA 90265",34.0395287,-118.6597624,1
44224,Destroyed (>50%),1308.0,Deodara,Way,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,55170.0,1960,1308  DEODARA WAY   PARADISE CA 95969,39.7574300242288,-121.597453429224,1
36413,Destroyed (>50%),1120.0,Pearson ,Road,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,83006.0,2002,1120  PEARSON RD   PARADISE CA 95969,39.7483527009882,-121.591892016792,1
108736,Destroyed (>50%),139.0,W Las Flores,Drive,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,Unknown,Unknown,167036.0,1952,"139 W LAS FLORES DR, ALTADENA, CA 91001",34.200335,-118.1479149,1
126163,Destroyed (>50%),15201.0,De Pauw,Street,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,38136.0,1949,"15201 DE PAUW ST, PACIFIC PALISADES, CA 90272",34.0362432,-118.5249898,1
17178,No Damage,6963.0,Gibson Canyon ,Road,Vacaville,95688,LNU,Solano,Unknown,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,203526.0,1971,6963 GIBSON CANYON RD VACAVILLE CA 95688,38.3984857857154,-122.000451270665,1
74847,No Damage,0.0,Unknown,Unknown,Riverside,92504,RRU,Riverside,Unknown,2019-10-31 00:00:00,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,159895.0,1961,6344 INDUSTRIAL AVE RIVERSIDE CA 92504,33.965512512555,-117.438894635062,0
127963,Destroyed (>50%),925.0,Embury,Street,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Tile,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,376618.0,1931,"925 EMBURY ST, PACIFIC PALISADES, CA 90272",34.0460169,-118.5231763,1
113812,Destroyed (>50%),387.0,E Pine,Street,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,30-50',42383.0,1963,"387 E PINE ST, ALTADENA, CA 91001",34.1935224,-118.1392892,1
19791,Destroyed (>50%),3400.0,Big Ridge,Road,Healdsburg,95448,LNU,Sonoma,Healdsburg,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,Non Combustible,No Fence,Unknown,Unknown,542586.0,2007,3400 BIG RIDGE RD HEALDSBURG CA 95448,38.6424541429481,-122.984150788329,1
54161,No Damage,Unknown,Unknown,Unknown,Unincorporated,95928,BTU,Butte,Unknown,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,260462.0,2016,1407 RIM ROCK DR CHICO CA 95928,39.7061655706575,-121.744263205154,1
91002,No Damage,5445.0,agua fria,Road,Mariposa,95338,MMU,Mariposa,Unknown,2022-07-18 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,46560.0,1961,"5445 AGUA FRIA RD, MARIPOSA, CA 95338",37.5044205,-120.0387815,0
60173,Destroyed (>50%),2070.0,Schultz,Road,Unincorporated,Unknown,LNU,Sonoma,Unknown,2017-10-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Fire Resistant,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,400957.0,1978,2070 SCHULTZ RD,38.4021298445785,-122.577665029389,1
98684,No Damage,41.0,Mt Baldy,Road,Mount Baldy,91759,BDU,San Bernardino,Unknown,2024-09-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,39994.0,1930,"41 SAN ANTONIO FALLS RD, MT BALDY, CA 91759",34.2364413,-117.6593421,1
3043,Destroyed (>50%),400.0,Craig Access,Road,Oroville,95966,BTU,Butte,Unknown,2020-09-09 00:00:00,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,Unknown,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,12612.0,1987,"400 CRAIG ACCESS RD, FEATHER FALLS CA 95966",39.5560935493081,-121.360345063816,1
19947,No Damage,2518.0,Lower Chiles Valley,Road,Saint Helena,94574,LNU,Napa,Saint Helena,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,78064.0,1962,2518 LOWER CHILES VALLEY RD SAINT HELENA CA 94574,38.5131505843328,-122.303994069497,1
24467,No Damage,545.0,Bernstein ,Drive,Boulder Creek,95006,CZU,Santa Cruz,Boulder ,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,198901.0,1947,545 BERNSTEIN DR BOULDER CREEK CA 95006,37.1746070661251,-122.143866390391,1
