OBJECTID,Damage,City,Zip_Code,CAL_FIRE_Unit,County,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Latitude,Longitude,Zip_Code_Prefix,Year_Built_Known,Incident_Start_Year,Incident_Start_Month,Incident_Start_Month_Name,Incident_Start_Weekday,Assessed_Improved_Value_Known,Damage_Binary
22313,No Damage,Unknown,Unknown,CZU,Santa Cruz,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Other,No Eaves,No Vents,Wood,Single Pane,No Deck/Porch,Wood,Combustible,Combustible,>30,Unknown,0.0,1961,37.13873980881,-122.305201355832,Unknown,0,2020,8,August,Sunday,0,0
8497,Destroyed (>50%),Shaver Lake,93664,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,105961.0,1997,37.0587669690331,-119.341265131827,936,1,2020,9,September,Friday,1,1
54693,No Damage,Unincorporated,95954,BTU,Butte,2018-11-08,Unknown,Commercial Building Multi Story,Nonresidential Commercial,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1900,39.8210789400737,-121.604248530375,959,1,2018,11,November,Thursday,0,0
83963,No Damage,Unknown,Unknown,LMU,Plumas,2021-07-13,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,148281.0,1961,40.1834836910924,-121.248229367714,Unknown,0,2021,7,July,Tuesday,1,0
76902,Destroyed (>50%),Redwood Valley,95470,MEU,Mendocino,2021-07-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,216715.0,1961,39.2600692774923,-123.225310953622,954,0,2021,7,July,Wednesday,1,1
116692,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,256027.0,1947,34.1980247,-118.1513853,910,1,2025,1,January,Tuesday,1,1
105247,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,79503.0,1926,34.1988247,-118.1293361,910,1,2025,1,January,Tuesday,1,1
56806,No Damage,Chico,95928,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,574750.0,2002,39.7324578080574,-121.768741103683,959,1,2018,11,November,Thursday,1,0
77058,No Damage,Markleeville,96120,AEU,Alpine,2021-07-04,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Enclosed,No Vents,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,0-10,Unknown,284580.0,1961,38.6952395166297,-119.828571916231,961,0,2021,7,July,Sunday,1,0
111060,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,141131.0,1919,34.1907837,-118.124756,910,1,2025,1,January,Tuesday,1,1
22810,No Damage,Santa Cruz,95060,CZU,Santa Cruz,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,273718.0,1949,37.0587576074062,-122.120956306256,950,1,2020,8,August,Sunday,1,0
103661,No Damage,Sierra Madre,91024,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,0-10,Unknown,322875.0,1949,34.1716061,-118.0454541,910,1,2025,1,January,Tuesday,1,0
93628,No Damage,Chico,95973,BTU,Butte,2024-07-24,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Metal,Unenclosed,No Vents,Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,116374.0,1900,39.9505769,-121.7055708,959,1,2024,7,July,Wednesday,1,0
109890,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,21408.0,1948,34.1794178,-118.12821,910,1,2025,1,January,Tuesday,1,0
8130,Destroyed (>50%),Shaver Lake,93664,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unknown,Unknown,Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,>30,Unknown,235875.0,1968,37.0706233002875,-119.344929916826,936,1,2020,9,September,Friday,1,1
33725,Destroyed (>50%),Concow,95965,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,>30,>=50,111322.0,2011,39.7884244442384,-121.527263484549,959,1,2018,11,November,Thursday,1,1
19491,No Damage,Guerneville,95446,LNU,Sonoma,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,38.5438992912034,-123.002780424391,954,0,2020,8,August,Sunday,0,0
91591,No Damage,Klamath River,96050,SKU,Siskiyou,2022-07-29,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Composite,Composite,No Patio Cover/Carport,No Fence,Unknown,Unknown,100679.0,2011,41.86319205,-122.7831393,960,1,2022,7,July,Friday,1,0
82713,No Damage,Twin Bridges,95735,AEU,El Dorado,2021-08-14,Combination of Actions,Single Family Residence Multi Story,Single Residence,0.0,Metal,No Eaves,No Vents,Other,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,0-10,<=30,32002.0,1961,38.8056215442617,-120.097750125604,957,0,2021,8,August,Saturday,1,0
91279,No Damage,Weed,96094,SKU,Siskiyou,2022-09-02,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Vinyl,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,224700.0,2005,41.510959,-122.383714,960,1,2022,9,September,Friday,1,0
21754,No Damage,Santa Cruz,95060,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,447917.0,1968,37.0557978194322,-122.163719570497,950,1,2020,8,August,Sunday,1,0
42058,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,14937.0,1961,39.7845402253547,-121.602318420037,959,0,2018,11,November,Thursday,1,1
35827,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Metal,Unknown,Unknown,Combustible,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,11-20,30-50,70596.0,1978,39.8055974285789,-121.582244610104,959,1,2018,11,November,Thursday,1,1
52422,Destroyed (>50%),Unincorporated,96033,SHU,Shasta,2018-07-23,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unenclosed,No Vents,Combustible,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,85778.0,1985,40.7583603455522,-122.61170850527,960,1,2018,7,July,Monday,1,1
56000,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,140511.0,1982,39.7383073180149,-121.629756461464,959,1,2018,11,November,Thursday,1,0
2752,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,97988.0,1957,39.6335518751559,-121.409213242796,959,1,2020,9,September,Wednesday,1,1
16228,No Damage,Napa,94558,LNU,Napa,2020-08-16,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,38.447474420934,-122.197380973126,945,0,2020,8,August,Sunday,1,0
20724,No Damage,Unknown,Unknown,CZU,Santa Cruz,2020-08-16,Unknown,Multi Family Residence Single Story,Multiple Residence,3.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,67296.0,1971,37.1555805036077,-122.161382842237,Unknown,1,2020,8,August,Sunday,1,0
44275,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Metal,Unknown,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<=30,55365.0,1978,39.7723915533417,-121.599727289787,959,1,2018,11,November,Thursday,1,1
130184,No Damage,Malibu,90265,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,Unknown,Unknown,0.0,2007,34.0682512,-118.6666624,902,1,2025,1,January,Tuesday,1,0
56674,No Damage,Unincorporated,95928,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,343566.0,1992,39.7357357346042,-121.758873010574,959,1,2018,11,November,Thursday,1,0
19791,Destroyed (>50%),Healdsburg,95448,LNU,Sonoma,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,Non Combustible,No Fence,Unknown,Unknown,542586.0,2007,38.6424541429481,-122.984150788329,954,1,2020,8,August,Sunday,1,1
109977,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,Unscreened,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,44031.0,1942,34.179408,-118.1335243,910,1,2025,1,January,Tuesday,1,0
7027,No Damage,Auberry,93602,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,164836.0,1986,37.0864871975574,-119.422822644669,936,1,2020,9,September,Friday,1,0
20176,No Damage,Salinas,93908,BEU,Monterey,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,525402.0,1979,36.5912329853235,-121.639454478337,939,1,2020,8,August,Sunday,1,0
98762,No Damage,Highland,92346,BDU,San Bernardino,2024-09-05,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,521139.0,2004,34.1305076,-117.1603094,923,1,2024,9,September,Thursday,1,0
6970,Destroyed (>50%),Auberry,93602,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,Unknown,Unknown,Unknown,No Fence,11-20,Unknown,128530.0,1965,37.0855897290004,-119.418210002298,936,1,2020,9,September,Friday,1,1
104380,No Damage,Pasadena,91107,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,Unknown,Unknown,147492.0,1938,34.1733419,-118.078689,911,1,2025,1,January,Tuesday,1,0
13201,No Damage,Calistoga,94515,LNU,Napa,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,Unknown,0.0,1978,38.573110304433,-122.520028957266,945,1,2020,9,September,Sunday,1,0
113715,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,"Mesh Screen > 1/8""""",Unknown,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,<=30,181327.0,1960,34.1939112,-118.1355734,910,1,2025,1,January,Tuesday,1,1
114182,No Damage,Pasadena,91104,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,286110.0,1927,34.1700169,-118.1001615,911,1,2025,1,January,Tuesday,1,0
105875,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1924,34.188737,-118.1086593,910,1,2025,1,January,Tuesday,1,0
14447,No Damage,Saint Helena,94574,LNU,Napa,2020-09-27,Combination of Actions,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,<=30,93367.0,1875,38.5018436742599,-122.485937794317,945,1,2020,9,September,Sunday,1,0
83360,No Damage,South Lake Tahoe,96150,AEU,El Dorado,2021-08-14,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Enclosed,No Vents,Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,179954.0,1961,38.8393491814155,-120.02361103243,961,0,2021,8,August,Saturday,1,0
124355,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,0.0,2010,34.040331,-118.5279553,902,1,2025,1,January,Tuesday,1,1
31888,Destroyed (>50%),Concow,95965,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Metal,Unknown,"Mesh Screen <= 1/8""""",Combustible,Unknown,Masonry/Concrete,Unknown,Non Combustible,No Fence,Unknown,Unknown,5410.0,1967,39.7419978272238,-121.517853410962,959,1,2018,11,November,Thursday,1,1
56165,No Damage,Unincorporated,95954,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,201856.0,1992,39.818789642094,-121.628229602162,959,1,2018,11,November,Thursday,1,0
125131,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,111202.0,1952,34.0393955,-118.5194099,902,1,2025,1,January,Tuesday,1,0
51773,Destroyed (>50%),Unincorporated,96001,SHU,Shasta,2018-07-23,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Combustible,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>=50,35700.0,1961,40.6186701469448,-122.465539798568,960,0,2018,7,July,Monday,1,1
96089,No Damage,Chico,95973,BTU,Butte,2024-07-24,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Vinyl,No Windows,Masonry/Concrete,Composite,No Patio Cover/Carport,No Fence,>30,<=30,159059.0,2002,39.9352865,-121.7233198,959,1,2024,7,July,Wednesday,1,0
36532,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,147900.0,1975,39.7367652769633,-121.594207601405,959,1,2018,11,November,Thursday,1,1
103740,No Damage,Pasadena,91107,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,Unknown,Non Combustible,Unknown,Unknown,371768.0,1958,34.1741862,-118.0716237,911,1,2025,1,January,Tuesday,1,0
126357,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Concrete,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,644265.0,1937,34.0336028,-118.5247127,902,1,2025,1,January,Tuesday,1,0
110695,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,178500.0,1948,34.1934406,-118.1485929,910,1,2025,1,January,Tuesday,1,1
116353,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,55967.0,1947,34.1999889,-118.1408603,910,1,2025,1,January,Tuesday,1,1
83258,No Damage,South Lake Tahoe,96150,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,244000.0,1961,38.8382803517293,-120.023698944258,961,0,2021,8,August,Saturday,1,0
79194,Destroyed (>50%),Hayfork,Unknown,SHU,Trinity,2021-08-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,0.0,1961,40.6344556914532,-123.054682163779,Unknown,0,2021,8,August,Saturday,0,1
2876,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,21-30,Unknown,60438.0,1967,39.6389506717751,-121.391811753747,959,1,2020,9,September,Wednesday,1,1
129638,No Damage,Topanga,90290,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,0.0,2004,34.0721349,-118.6290237,902,1,2025,1,January,Tuesday,1,0
79177,No Damage,Junction City,96048,SHU,Trinity,2021-08-07,Unknown,Mobile Home Double Wide,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Vinyl,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,5202.0,1961,40.671890003481,-123.034861825182,960,0,2021,8,August,Saturday,1,0
117899,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,590277.0,1938,34.1826436,-118.1056201,910,1,2025,1,January,Tuesday,1,0
120606,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Commercial Building Single Story,Nonresidential Commercial,Unknown,Asphalt,No Eaves,Unscreened,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,103892.0,1951,34.0473506,-118.5289918,902,1,2025,1,January,Tuesday,1,0
